r_def,loc,mun,est,est_d,ageb,t_loc,cd_a,ent,con,upm,d_sem,n_pro_viv,v_sel,n_hog,h_mud,n_ent,per,n_ren,c_res,par_c,sex,eda,nac_dia,nac_mes,nac_anio,l_nac_c,cs_p12,cs_p13_1,cs_p13_2,cs_p14_c,cs_p15,cs_p16,cs_p17,n_hij,e_con,cs_ad_mot,cs_p20_des,cs_ad_des,cs_nr_mot,cs_p22_des,cs_nr_ori,ur,zona,salario,fac,clase1,clase2,clase3,pos_ocu,seg_soc,rama,c_ocu11c,ing7c,dur9c,emple7c,medica5c,buscar5c,rama_est1,rama_est2,dur_est,ambito1,ambito2,tue1,tue2,tue3,busqueda,d_ant_lab,d_cexp_est,dur_des,sub_o,s_clasifi,remune2c,pre_asa,tip_con,dispo,nodispo,c_inac5c,pnea_est,niv_ins,eda5c,eda7c,eda12c,eda19c,hij5c,domestico,anios_esc,hrsocup,ingocup,ing_x_hrs,tpg_p8a,tcco,cp_anoc,imssissste,ma48me1sm,p14apoyos,scian,t_tra,emp_ppal,tue_ppal,trans_ppal,mh_fil2,mh_col,sec_ins
0,1,87,22,816,0,1,81,30,5028,307,202,0,2,1,0,4,105,3,1,302,2,8,30,4,1996,30,1,2,1,, , ,1,, ,,, ,,, ,2,3,1322,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5028,307,202,0,2,1,0,4,105,5,1,301,2,1,1,1,2004,30, ,, ,, , , ,, ,,, ,,, ,2,3,1322,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5035,694,203,0,2,1,0,4,105,1,1,101,1,45,8,12,1959,30,1,4,2,, , ,2,,6,,, ,,, ,2,3,1322,650,1,1,1,1,2,4,8,3,8,3,4,4,3,6,5,2,4,1,2,0,2,0,0,0,0,0,1,1,5,0,0,0,0,3,3,4,7,12,0,3,11,72,2838,9.16667,0,0,0,4,0,2,18,1,1,2,0,3,1,4
0,1,87,23,817,0,1,81,30,5040,361,301,137,5,1,0,3,105,2,1,202,2,28,15,3,1976,30,1,2,5,, , ,2,2,1,,, ,,, ,2,3,1322,853,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,2,2,3,8,2,8,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5042,157,302,200,5,1,0,3,105,8,1,608,2,1,4,11,2003,30, ,, ,, , , ,, ,,, ,,, ,2,3,1322,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,23,817,0,1,81,30,5044,915,302,14,1,1,0,3,105,2,1,201,2,33,24,4,1971,30,1,4,2,, , ,2,2,5,,, ,,, ,2,3,1322,855,1,1,1,1,1,4,4,3,5,6,3,4,3,11,4,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,3,2,3,4,9,2,3,11,35,3000,19.93355,0,0,0,1,0,2,20,1,2,2,0,3,2,5
0,1,87,21,815,0,1,81,30,5050,543,303,121,5,1,0,3,105,6,1,301,1,12,8,8,1992,30,1,2,6,, , ,1,,6,,, ,,, ,2,3,1322,980,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,2,0,0,0,5,0,7,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5050,543,303,121,5,1,0,3,105,7,1,301,2,11,7,1,1994,30,1,2,4,, , ,1,, ,,, ,,, ,2,3,1322,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5064,794,402,67,4,1,0,2,105,7,1,608,2,3,30,1,2002,30, ,, ,, , , ,, ,,, ,,, ,2,3,1322,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5064,794,402,85,5,1,0,2,105,4,1,301,1,11,21,2,1993,30,1,2,5,, , ,1,, ,,, ,,, ,2,3,1322,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5065,656,402,87,2,1,0,2,105,7,1,302,1,9,10,3,1995,30,1,2,3,, , ,1,, ,,, ,,, ,2,3,1322,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,23,817,0,1,81,30,5066,244,402,28,1,1,0,2,105,1,1,101,1,71,9,12,1933,30,1,7,4,3741,3,1,2,,5,,, ,,, ,2,3,1322,713,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,4,4,6,11,17,0,6,16,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,87,23,817,0,1,81,30,5073,472,403,73,4,1,0,2,105,4,3,608,1,0,3,3,2005,30, ,, ,, , , ,, ,,, ,8,, ,2,3,1322,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,87,87,30,857,0,3,85,30,5062,168,401,236,14,1,0,2,105,2,1,202,2,26,18,7,1978,30,1,7,5,4031,3,1,2,0,1,,, ,,, ,2,3,1322,126,1,1,4,1,2,4,8,3,1,3,4,4,3,9,1,2,4,2,3,0,2,0,0,0,0,0,1,1,5,0,0,0,0,4,2,2,3,8,1,3,17,0,3500,0,0,0,0,4,0,2,15,1,1,2,0,3,1,6
0,1,87,23,817,0,1,81,30,5001,602,101,0,2,1,0,5,105,5,1,612,2,20,7,6,1984,30,1,7,2,3551,3,2,1,0,6,,, ,,, ,2,3,1322,714,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,1,2,2,7,1,7,14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5005,291,102,0,4,1,0,5,105,1,1,101,1,41,15,5,1963,30,1,2,3,, , ,2,,1,,, ,,, ,2,3,1322,825,1,1,1,3,2,1,5,4,6,1,1,4,2,4,4,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,11,0,1,3,45,4300,22.22222,0,0,1,4,0,2,4,1,1,1,0,1,7,8
0,1,87,40,821,0,1,81,30,5013,739,103,0,1,1,0,5,105,3,1,301,1,14,1,2,1991,30,1,3,1,, , ,1,,6,,, ,,, ,2,3,1322,834,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,0,7,7,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5020,82,201,0,5,1,0,4,105,1,1,101,2,67,12,12,1937,30,2,0,0,, , ,2,4,4,,, ,,, ,2,3,1322,958,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,4,6,11,16,3,8,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5028,307,202,0,1,1,0,4,105,1,1,101,1,42,5,9,1962,30,1,3,3,, , ,2,,1,,, ,,, ,2,3,1322,673,1,1,4,3,2,1,5,4,1,1,1,4,2,4,1,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,6,11,0,3,9,0,5160,0,0,0,1,4,0,2,4,1,1,1,0,1,7,8
0,1,87,10,814,0,1,81,30,5034,154,203,0,4,1,0,4,105,4,1,301,2,13,25,11,1991,30,1,2,6,, , ,1,0,6,,, ,,, ,2,3,1322,359,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,1,7,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5042,157,302,35,1,1,0,3,105,3,1,301,2,17,31,12,1987,30,1,4,1,, , ,2,0,6,,, ,,, ,2,3,1322,1062,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,1,7,10,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5042,157,302,200,5,1,0,3,105,2,1,301,1,30,6,4,1974,30,2,0,0,, , ,2,,6,,, ,,, ,2,3,1322,1062,1,1,1,3,1,4,8,1,2,1,2,4,3,10,2,2,2,3,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,1,2,3,4,9,0,1,0,12,1032,20,0,0,1,3,0,2,19,1,1,1,0,1,7,8
0,1,87,33,820,0,1,81,30,5043,440,302,23,1,1,0,3,105,3,1,301,1,5,11,11,1999,9,2,1,1,, , ,1,, ,,, ,,, ,2,3,1322,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,23,817,0,1,81,30,5045,796,302,95,2,1,0,3,105,2,1,201,2,31,21,2,1973,30,1,2,6,, , ,2,2,5,,, ,,, ,2,3,1322,744,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,2,3,4,9,2,8,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,23,817,0,1,81,30,5045,796,302,95,2,1,0,3,105,3,1,301,2,8,21,8,1996,30,1,2,2,, , ,1,, ,,, ,,, ,2,3,1322,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5050,543,303,10,1,1,0,3,105,1,1,101,1,30,20,1,1975,30,1,7,6,4099,3,1,2,,1,,, ,,, ,2,3,1322,980,1,1,1,1,1,3,6,2,8,5,3,4,3,5,5,2,5,1,1,0,2,0,0,0,0,0,1,1,2,0,0,0,0,4,2,3,4,9,0,3,18,66,2400,8.45666,0,3,0,1,0,2,7,1,2,2,0,3,2,2
0,1,87,32,819,0,1,81,30,5065,656,402,41,1,1,0,2,105,4,1,301,2,6,8,7,1998,30,1,1,3,, , ,2,, ,,, ,,, ,2,3,1322,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,31,818,0,1,81,30,5071,899,403,6,1,1,0,2,105,2,1,603,2,56,29,6,1948,30,1,2,4,, , ,2,3,5,,, ,,, ,2,3,1322,655,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,3,5,9,14,3,8,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,40,821,0,1,81,30,5072,548,403,24,1,1,0,2,105,3,1,301,2,24,15,6,1980,30,1,7,4,4011,3,1,2,0,6,,, ,,, ,2,3,1322,854,1,1,1,1,1,4,2,4,3,2,3,4,3,9,3,2,4,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,1,2,2,7,1,3,16,20,5200,60.46512,0,0,0,1,0,2,15,1,2,2,0,3,2,7
0,1,87,40,821,0,1,81,30,5072,548,403,136,5,1,0,2,105,3,1,601,1,85,28,12,1919,30,2,0,0,, , ,2,,2,,, ,,, ,2,3,1322,854,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,4,6,11,18,0,8,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5080,388,501,116,5,1,0,1,105,1,1,101,2,35,20,5,1969,30,1,3,3,, , ,2,2,6,,, ,,, ,2,3,1322,762,1,1,1,1,2,2,5,3,6,6,1,1,2,3,4,2,5,1,1,0,1,0,0,0,1,5,1,1,5,0,0,0,0,3,2,3,5,10,2,3,9,40,3600,20.93023,1,0,0,4,0,2,5,1,1,2,0,3,1,2
0,1,87,33,820,0,1,81,30,5081,575,501,105,5,1,0,1,105,2,1,202,2,42,30,12,1962,30,1,7,4,3741,3,1,2,2,1,,, ,,, ,2,3,1322,681,1,1,3,1,1,4,4,5,1,6,3,4,3,11,1,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,4,6,11,2,3,16,0,8000,0,0,0,0,1,0,2,20,1,2,2,0,3,2,5
0,87,87,30,857,0,3,85,30,5062,168,401,133,8,1,0,2,105,3,1,301,2,18,6,8,1986,30,1,4,2,, , ,1,0,6,,, ,,, ,2,3,1322,126,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,1,7,11,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,87,87,30,857,0,3,85,30,5062,168,401,218,13,1,0,2,105,1,1,101,1,42,14,2,1962,30,1,4,3,, , ,2,,1,,, ,,, ,2,3,1322,126,1,1,1,1,1,4,4,5,6,6,3,4,3,9,4,2,6,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,4,6,11,0,3,12,40,8000,46.51163,0,0,0,1,0,2,16,1,2,2,0,3,2,7
0,87,87,30,857,0,3,85,30,5062,168,401,323,19,1,0,2,105,4,1,301,1,19,13,10,1985,30,1,4,2,, , ,1,,6,,, ,,, ,2,3,1322,126,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,0,7,11,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,10,814,0,1,81,30,5015,288,103,0,2,1,0,5,105,4,1,302,1,19,25,8,1985,30,1,3,3,, , ,2,,6,,, ,,, ,2,3,1322,391,1,1,1,1,2,1,5,2,7,3,1,4,2,4,5,2,2,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,3,1,1,1,6,0,1,9,50,2580,12,0,3,0,4,0,2,4,1,1,1,0,1,1,8
0,1,87,10,814,0,1,81,30,5015,288,103,0,2,1,0,5,105,6,1,616,2,25,99,99,1979,30,1,2,6,, , ,2,1,1,,, ,,, ,2,3,1322,391,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,2,2,3,8,2,8,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,31,818,0,1,81,30,5022,650,201,0,3,1,0,4,105,1,1,101,1,33,20,11,1971,30,1,7,1,3545,3,2,2,,1,,, ,,, ,2,3,1322,605,1,1,1,1,1,4,4,3,6,6,3,4,3,8,4,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,4,9,0,3,13,45,3600,18.60465,0,0,0,1,0,2,14,1,2,2,0,3,2,2
0,1,87,22,816,0,1,81,30,5028,307,202,0,1,1,0,4,105,4,1,301,1,14,4,10,1990,30,1,3,1,, , ,1,,6,,, ,,, ,2,3,1322,673,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,0,7,7,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5039,962,301,28,2,1,0,3,105,2,1,201,2,51,24,4,1953,30,1,3,3,, , ,2,3,5,,, ,,, ,2,3,1322,628,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,3,5,8,13,3,8,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5042,157,302,35,1,1,0,3,105,5,3,301,1,22,18,12,1982,30,1,3,3,, , ,2,,1,,, ,3,,1,2,3,1322,1062,1,1,1,1,2,4,7,2,8,5,5,4,3,7,5,2,4,1,1,0,2,0,0,0,0,0,2,3,5,0,0,0,0,3,1,2,2,7,0,1,9,84,2580,7.14286,0,3,0,4,0,2,8,1,1,2,0,3,3,2
0,1,87,21,815,0,1,81,30,5042,157,302,159,4,1,0,3,105,1,1,101,1,26,19,3,1978,30,2,0,0,, , ,2,,5,,, ,,, ,2,3,1322,1062,1,1,1,3,2,1,5,2,3,1,1,4,2,4,3,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,8,0,3,0,21,2365,26.19048,0,0,1,4,0,2,4,1,1,1,0,1,7,8
0,1,87,21,815,0,1,81,30,5042,157,302,200,5,1,0,3,105,3,1,301,2,26,23,10,1978,30,1,2,6,, , ,2,2,2,,, ,,, ,2,3,1322,1062,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,2,2,2,3,8,2,8,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,1,87,23,817,0,1,81,30,5044,915,302,30,2,1,0,3,105,1,1,101,1,41,10,11,1963,30,1,2,5,, , ,2,,5,,, ,,, ,2,3,1322,855,1,1,1,3,2,1,5,4,6,1,1,4,2,4,4,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,11,0,3,5,45,4730,24.44444,0,0,1,4,0,2,4,1,1,1,0,1,7,8
0,1,87,23,817,0,1,81,30,5045,796,302,249,5,1,0,3,105,1,1,101,1,54,10,12,1950,30,1,7,4,3931,3,1,2,,5,,, ,,, ,2,3,1322,744,1,1,1,1,2,4,4,5,8,6,1,4,3,11,5,2,7,2,4,1,2,0,0,0,0,0,1,2,2,0,0,0,0,4,3,5,8,13,0,3,16,87,10946,29.25956,0,0,0,4,0,2,20,1,1,2,0,3,1,5
0,1,87,21,815,0,1,81,30,5050,543,303,66,3,1,0,3,105,1,1,101,1,22,9,11,1982,30,1,2,5,, , ,2,,1,,, ,,, ,2,3,1322,980,1,1,1,3,2,1,5,2,2,1,1,4,2,4,2,2,2,3,5,0,2,0,0,0,1,2,0,0,0,0,0,0,0,1,1,2,2,7,0,3,5,14,2580,42.85714,0,0,1,4,0,2,4,1,1,1,0,1,7,8
0,1,87,21,815,0,1,81,30,5050,543,303,66,3,1,0,3,105,4,1,301,2,1,8,10,2003,30, ,, ,, , , ,, ,,, ,,, ,2,3,1322,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5050,543,303,92,4,1,0,3,105,3,1,302,2,19,5,11,1985,30,1,4,3,, , ,2,0,6,,, ,,, ,2,3,1322,980,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,4,1,1,1,6,1,8,12,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,21,815,0,1,81,30,5050,543,303,121,5,1,0,3,105,2,1,202,2,37,18,8,1967,30,1,2,4,, , ,2,6,1,,, ,,, ,2,3,1322,980,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,1,2,3,5,10,4,8,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5065,656,402,41,1,1,0,2,105,3,1,301,2,9,8,7,1995,30,1,2,3,, , ,2,, ,,, ,,, ,2,3,1322,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,40,821,0,1,81,30,5072,548,403,53,2,1,0,2,105,1,1,101,2,35,26,8,1969,30,1,7,4,3931,3,9,2,2,5,,, ,,, ,2,3,1322,854,1,1,1,1,1,4,5,3,6,6,3,4,3,7,4,2,6,1,1,0,2,0,0,0,0,0,1,1,2,0,0,0,0,4,2,3,5,10,2,3,16,40,0,0,0,0,0,1,0,1,8,1,2,2,0,3,2,2
0,1,87,32,819,0,1,81,30,5078,817,501,17,1,1,0,1,105,3,1,301,1,14,14,5,1990,30,1,3,2,, , ,1,,6,,, ,,, ,2,3,1322,561,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,0,0,0,5,0,7,8,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5081,575,501,11,1,1,0,1,105,2,1,201,2,41,22,2,1963,30,1,2,6,, , ,2,4,5,,, ,,, ,2,3,1322,681,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,2,4,6,11,3,8,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,33,820,0,1,81,30,5081,575,501,63,3,1,0,1,105,1,1,101,1,52,31,3,1952,30,1,7,5,3741,3,1,2,,5,,, ,,, ,2,3,1322,681,1,1,4,3,2,4,1,3,1,1,1,4,3,8,1,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,8,13,0,1,17,0,3000,0,0,0,0,4,0,2,12,1,1,1,0,1,7,8
0,1,87,31,818,0,1,81,30,5094,491,503,128,5,1,0,1,105,3,1,301,1,15,18,2,1990,30,1,3,2,, , ,1,,6,,, ,,, ,2,3,1322,736,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,1,1,1,6,0,7,8,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,32,819,0,1,81,30,5095,486,503,11,1,1,0,1,105,5,1,301,1,5,26,10,1999,30,2,1,1,, , ,1,, ,,, ,,, ,2,3,1322,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,87,87,30,857,0,3,85,30,5062,168,401,202,12,1,0,2,105,2,1,201,2,54,9,10,1950,20,1,7,6,3551,3,1,2,3,5,,, ,,, ,2,3,1322,126,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,5,8,13,3,8,18,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,87,87,30,857,0,3,85,30,5062,168,401,306,18,1,0,2,105,2,1,201,2,50,27,6,1954,30,1,2,6,, , ,2,3,5,,, ,,, ,2,3,1322,126,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,3,5,8,13,3,8,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,87,87,30,857,0,3,85,30,5062,168,401,339,20,1,0,2,105,5,1,301,1,7,11,8,1997,30,1,2,1,, , ,1,, ,,, ,,, ,2,3,1322,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5002,166,101,0,5,1,0,5,105,3,1,608,1,10,8,5,1994,30,1,2,4,, , ,1,, ,,, ,,, ,2,3,1322,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,87,40,821,0,1,81,30,5013,739,103,0,4,1,0,5,105,1,1,101,2,51,11,11,1953,30,1,7,4,4031,3,1,2,2,2,,, ,,, ,2,3,1322,834,1,1,1,1,1,4,1,4,6,6,3,4,3,11,4,2,7,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,3,5,8,13,2,3,16,40,4600,26.74419,0,0,0,1,0,2,20,1,2,2,0,3,2,5
0,1,87,10,814,0,1,81,30,5015,288,103,0,1,1,0,5,105,1,1,101,2,67,30,7,1937,30,2,0,0,, , ,2,7,4,,, ,,, ,2,3,1322,391,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,1,4,6,11,16,4,8,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,31,818,0,1,81,30,5022,650,201,0,1,1,0,4,105,2,1,301,1,22,17,6,1982,30,1,7,1,3821,3,2,1,,6,,, ,,, ,2,3,1322,605,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,4,1,2,2,7,0,7,13,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5028,307,202,0,1,1,0,4,105,3,1,301,2,16,27,1,1989,30,1,3,3,, , ,1,0,6,,, ,,, ,2,3,1322,673,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,1,1,1,6,1,7,9,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
0,1,87,22,816,0,1,81,30,5028,307,202,0,4,1,0,4,105,3,1,301,1,16,23,6,1988,30,1,3,3,, , ,2,,6,,, ,,, ,2,3,1322,673,1,1,1,1,2,2,6,2,6,2,4,4,2,3,4,2,3,3,5,0,2,0,0,0,0,0,1,1,5,0,0,0,0,3,1,1,1,6,0,1,9,48,1548,7.5,0,0,0,4,0,2,5,1,1,1,0,1,1,8
